CC(C1=CC=C(Br)C=C1)C,0.952381,0.047619,0,0,0,0.9414
CC(C1=CC=C(Br)C=C1)C,0.833333,0.166667,0,0,0,1
CC(C1=CC=C(Br)C=C1)C,0.75,0.25,0,0,0,1
CC(C1=CC=C(Br)C=C1)C,0.5,0.5,0,0,0,1
CC(C1=CC=C(Br)C=C1)C,0.333333,0.666667,0,0,0,1
CC(C1=CC=C(Br)C=C1)C,0,1,0,0,0,1
NC1=C2N=CC=CC2=CC=C1,1,0,0,0,0,0.014238
NC1=C2N=CC=CC2=CC=C1,0.980392,0.019608,0,0,0,0.048947
NC1=C2N=CC=CC2=CC=C1,0.952381,0.047619,0,0,0,0.089975
NC1=C2N=CC=CC2=CC=C1,0.833333,0.166667,0,0,0,0.353353
NC1=C2N=CC=CC2=CC=C1,0.75,0.25,0,0,0,0.479136
NC1=C2N=CC=CC2=CC=C1,0.5,0.5,0,0,0,0.790071
NC1=C2N=CC=CC2=CC=C1,0.333333,0.666667,0,0,0,0.905438
NC1=C2N=CC=CC2=CC=C1,0,1,0,0,0,0.914705
CC(C1=CC=C2C=CC=CC2=C1)=O,1,0,0,0,0,0.038534
CC(C1=CC=C2C=CC=CC2=C1)=O,0.980392,0.019608,0,0,0,0.107954
CC(C1=CC=C2C=CC=CC2=C1)=O,0.952381,0.047619,0,0,0,0.269222
CC(C1=CC=C2C=CC=CC2=C1)=O,0.833333,0.166667,0,0,0,0.604093
CC(C1=CC=C2C=CC=CC2=C1)=O,0.75,0.25,0,0,0,0.72501
CC(C1=CC=C2C=CC=CC2=C1)=O,0.5,0.5,0,0,0,0.910031
CC(C1=CC=C2C=CC=CC2=C1)=O,0.333333,0.666667,0,0,0,0.976359
CC(C1=CC=C2C=CC=CC2=C1)=O,0,1,0,0,0,1
OCCOCC1=CC=CC=C1,1,0,0,0,0,0.035412
OCCOCC1=CC=CC=C1,0.980392,0.019608,0,0,0,0.038963
OCCOCC1=CC=CC=C1,0.952381,0.047619,0,0,0,0.046679
OCCOCC1=CC=CC=C1,0.833333,0.166667,0,0,0,0.239318
OCCOCC1=CC=CC=C1,0.75,0.25,0,0,0,0.321766
OCCOCC1=CC=CC=C1,0.333333,0.666667,0,0,0,0.742661
OCCOCC1=CC=CC=C1,0,1,0,0,0,0.814498
BrC1=CC=CC=C1C2=CC=CC=C2,1,0,0,0,0,0.624318
BrC1=CC=CC=C1C2=CC=CC=C2,0.980392,0.019608,0,0,0,0.699408
BrC1=CC=CC=C1C2=CC=CC=C2,0.952381,0.047619,0,0,0,0.745119
BrC1=CC=CC=C1C2=CC=CC=C2,0.833333,0.166667,0,0,0,0.912488
BrC1=CC=CC=C1C2=CC=CC=C2,0.75,0.25,0,0,0,0.954999
BrC1=CC=CC=C1C2=CC=CC=C2,0.5,0.5,0,0,0,0.975361
BrC1=CC=CC=C1C2=CC=CC=C2,0.333333,0.666667,0,0,0,0.990102
BrC1=CC=CC=C1C2=CC=CC=C2,0,1,0,0,0,0.996565
IC1=CC=CC=C1CBr,1,0,0,0,0,0.548167
IC1=CC=CC=C1CBr,0.980392,0.019608,0,0,0,0.639988
IC1=CC=CC=C1CBr,0.952381,0.047619,0,0,0,0.698777
IC1=CC=CC=C1CBr,0.833333,0.166667,0,0,0,0.862
IC1=CC=CC=C1CBr,0.75,0.25,0,0,0,0.922855
